Gaia15acs
#Date,JD,averagemag.
2014-09-10 10:31:42,2456910.939,null
2014-09-10 12:17:56,2456911.012,null
2014-10-15 19:45:07,2456946.323,null
2014-10-15 21:31:55,2456946.397,null
2014-11-19 02:51:45,2456980.619,null
2014-11-19 07:05:15,2456980.795,null
2014-12-05 19:07:04,2456997.297,null
2014-12-05 20:53:43,2456997.371,null
2015-03-09 03:38:56,2457090.652,17.86
2015-03-09 05:25:30,2457090.726,17.84
2015-03-25 09:43:31,2457106.905,null
2015-03-25 11:30:02,2457106.979,null
2015-04-29 21:06:16,2457142.379,null
2015-06-11 16:30:34,2457185.188,null
2015-06-11 20:44:20,2457185.364,null
2015-06-11 22:35:49,2457185.442,19.28
2015-06-20 02:56:55,2457193.623,19.34
2015-06-20 04:43:29,2457193.697,19.28
2015-06-20 08:52:09,2457193.870,null
2015-06-20 10:39:09,2457193.944,null
2015-06-20 14:52:31,2457194.120,null
2015-06-20 16:38:56,2457194.194,null
2015-06-20 20:57:40,2457194.373,19.4
2015-09-03 09:11:50,2457268.883,null
2015-09-03 10:58:43,2457268.957,null
2015-10-26 20:54:07,2457322.371,null
2015-10-26 22:40:20,2457322.445,null
2015-12-03 09:46:24,2457359.907,null
2015-12-03 14:00:00,2457360.083,null
2015-12-14 14:05:32,2457371.087,null
2015-12-14 15:52:05,2457371.161,null

