Gaia16akk
#Date,JD,averagemag.
2014-09-12 03:08:21,2456912.631,null
2014-09-12 07:22:02,2456912.807,null
2014-09-12 09:08:37,2456912.881,null
2014-10-16 22:40:12,2456947.445,null
2014-10-17 00:26:47,2456947.519,null
2014-11-19 10:10:22,2456980.924,19.36
2015-03-10 02:33:12,2457091.606,19.53
2015-03-24 06:51:17,2457105.786,19.63
2015-04-29 18:01:05,2457142.251,null
2015-04-29 19:47:47,2457142.325,null
2015-06-08 19:22:25,2457182.307,null
2015-06-08 23:36:17,2457182.484,null
2015-06-09 01:23:03,2457182.558,null
2015-06-20 11:40:56,2457193.987,19.53
2015-06-20 13:27:30,2457194.061,19.47
2015-06-20 17:46:14,2457194.240,null
2015-06-20 19:27:43,2457194.311,19.38
2015-09-05 19:49:26,2457271.326,19.57
2015-09-06 00:03:07,2457271.502,19.49
2015-09-06 01:49:41,2457271.576,19.5
2015-09-06 06:03:22,2457271.752,19.53
2015-10-27 23:55:49,2457323.497,null
2015-12-03 17:07:55,2457360.214,19.35
2015-12-03 18:54:30,2457360.288,19.33
2015-12-15 17:15:24,2457372.219,19.51
2015-12-15 19:01:59,2457372.293,19.49
2016-03-18 13:47:14,2457466.074,19.49
2016-03-18 15:33:47,2457466.148,19.34
2016-04-06 19:46:00,2457485.324,18.78
2016-04-06 21:32:34,2457485.398,18.58

