Gaia15agm
#Date,JD,averagemag.
2014-10-19 03:04:00,2456949.628,null
2014-10-19 07:17:51,2456949.804,null
2014-10-19 09:04:08,2456949.878,null
2014-11-13 01:17:21,2456974.554,null
2014-11-13 03:03:58,2456974.628,null
2015-01-20 17:55:39,2457043.247,null
2015-01-20 19:42:42,2457043.321,null
2015-01-20 23:56:20,2457043.497,null
2015-01-29 00:01:48,2457051.501,null
2015-01-29 01:48:26,2457051.575,null
2015-01-29 06:02:06,2457051.751,null
2015-01-29 07:48:43,2457051.826,null
2015-05-06 08:59:00,2457148.874,null
2015-05-06 10:45:32,2457148.948,null
2015-06-01 14:51:42,2457175.119,17.19
2015-06-01 16:38:17,2457175.193,17.37
2015-07-01 14:42:48,2457205.113,17.54
2015-10-30 08:28:13,2457325.853,null
2015-10-30 10:14:51,2457325.927,null
2015-11-27 14:16:49,2457354.095,null

