Gaia16afs
#Date,JD,averagemag.
2014-07-29 16:21:06,2456868.181,null
2014-07-29 22:21:19,2456868.431,null
2014-07-30 00:07:53,2456868.505,null
2014-07-30 04:21:32,2456868.682,null
2014-07-30 06:08:06,2456868.756,null
2014-07-30 10:21:45,2456868.932,null
2014-07-30 12:08:19,2456869.006,null
2014-07-30 16:21:59,2456869.182,null
2014-07-30 18:08:32,2456869.256,null
2014-11-05 23:37:07,2456967.484,18.94
2014-11-26 11:36:29,2456987.984,null
2014-12-29 05:05:59,2457020.712,null
2014-12-29 06:52:34,2457020.787,null
2015-02-05 22:40:41,2457059.445,null
2015-02-06 00:29:18,2457059.520,19.76
2015-02-06 04:42:59,2457059.697,20.09
2015-02-06 06:29:33,2457059.771,20.3
2015-02-24 10:51:17,2457077.952,null
2015-02-24 12:37:54,2457078.026,null
2015-02-24 16:51:41,2457078.203,null
2015-04-19 16:37:54,2457132.193,18.29
2015-04-19 18:24:28,2457132.267,18.44
2015-05-15 06:24:21,2457157.767,20.01
2015-05-15 10:38:00,2457157.943,20.03
2015-06-17 10:15:49,2457190.928,null
2015-07-26 09:22:45,2457229.891,null
2015-09-26 13:51:43,2457292.078,null
2015-09-26 15:38:03,2457292.151,null
2015-09-26 19:52:04,2457292.328,null
2015-10-05 07:57:53,2457300.832,null
2015-10-05 09:41:41,2457300.904,20.03
2015-11-16 12:41:10,2457343.029,19.41
2015-11-16 14:27:45,2457343.103,null
2015-12-10 00:35:10,2457366.524,19.39
2015-12-10 02:21:58,2457366.599,null
2016-01-09 12:15:59,2457397.011,18.7
2016-01-09 14:02:34,2457397.085,18.56
2016-02-23 05:54:56,2457441.746,17.95
2016-02-23 07:41:30,2457441.820,17.96
2016-02-23 11:55:11,2457441.997,17.98
2016-02-23 13:41:45,2457442.071,17.94
2016-02-23 17:55:25,2457442.247,18.2
2016-02-23 19:42:00,2457442.321,17.95
2016-03-08 19:52:45,2457456.328,18.65
2016-03-09 00:06:25,2457456.504,18.73
2016-03-09 01:52:59,2457456.578,18.46
2016-03-09 06:06:39,2457456.755,18.7

