Gaia16ajd
#Date,JD,averagemag.
2014-10-29 19:22:52,2456960.308,null
2014-11-29 13:03:40,2456991.044,null
2015-04-19 05:03:05,2457131.710,null
2015-05-22 18:17:09,2457165.262,null
2015-06-12 10:30:14,2457185.938,null
2015-06-12 12:16:39,2457186.012,null
2015-09-19 09:05:45,2457284.879,15.36
2015-09-19 13:19:26,2457285.055,15.37
2015-10-04 07:26:11,2457299.810,15.47
2015-10-04 09:12:45,2457299.884,15.45
2015-11-09 18:44:25,2457336.281,16.01
2015-12-15 06:21:12,2457371.765,16.47
2015-12-15 08:07:47,2457371.839,16.45
2015-12-15 12:21:28,2457372.015,16.54
2015-12-15 14:08:02,2457372.089,16.47
2016-01-01 02:18:03,2457388.596,16.84
2016-01-01 06:31:44,2457388.772,16.88
2016-01-01 08:18:18,2457388.846,16.84
2016-01-01 12:31:59,2457389.022,16.86
2016-03-06 12:33:56,2457454.024,19.35
2016-03-06 18:34:10,2457454.274,19.34
2016-03-06 20:18:13,2457454.346,null
2016-03-22 08:29:17,2457469.854,19.5
2016-03-22 12:42:56,2457470.030,19.51
2016-03-22 14:29:30,2457470.104,19.44

