Gaia16aks
#Date,JD,averagemag.
2014-10-28 12:46:24,2456959.032,null
2014-10-28 14:32:36,2456959.106,null
2014-10-28 18:46:28,2456959.282,null
2014-10-28 20:32:59,2456959.356,null
2014-10-29 00:46:32,2456959.532,null
2015-01-13 02:04:22,2457035.586,null
2015-02-08 06:03:34,2457061.752,null
2015-02-08 07:50:23,2457061.827,null
2015-03-19 22:52:42,2457101.453,null
2015-03-20 00:39:26,2457101.527,null
2015-03-31 22:57:21,2457113.456,null
2015-04-01 00:44:19,2457113.531,null
2015-05-16 11:03:08,2457158.961,null
2015-05-16 15:16:39,2457159.137,null
2015-05-30 09:21:09,2457172.890,null
2015-05-30 11:07:34,2457172.964,null
2015-07-10 02:19:03,2457213.597,null
2015-09-06 15:46:26,2457272.157,null
2015-09-06 19:59:57,2457272.333,null
2015-10-27 13:51:43,2457323.078,14.66
2015-10-27 15:38:17,2457323.152,14.63
2015-10-27 19:51:57,2457323.328,14.71
2015-10-27 21:38:31,2457323.402,null
2015-11-14 03:49:09,2457340.659,15.29
2015-11-14 08:02:48,2457340.835,15.31
2015-11-14 09:48:01,2457340.908,null
2015-11-14 14:03:02,2457341.085,15.3
2016-01-26 20:54:48,2457414.371,17.63
2016-02-19 00:58:30,2457437.541,18.21
2016-02-19 02:45:04,2457437.615,18.2
2016-03-31 19:25:49,2457479.310,19.25
2016-03-31 23:39:28,2457479.486,19.23
2016-04-10 17:45:32,2457489.240,19.56
2016-04-10 19:32:06,2457489.314,19.54

