Gaia15aco
#Date,JD,averagemag.
2014-08-23 01:57:53,2456892.582,null
2014-08-23 03:44:25,2456892.656,null
2014-11-11 14:38:57,2456973.110,null
2014-11-11 16:25:12,2456973.184,null
2014-11-21 08:45:31,2456982.865,null
2014-11-21 10:32:15,2456982.939,null
2015-01-29 19:25:35,2457052.309,null
2015-01-29 21:12:12,2457052.383,null
2015-02-21 01:21:21,2457074.556,17.76
2015-02-21 03:07:54,2457074.630,17.85
2015-07-26 20:28:44,2457230.353,null
2015-11-20 15:36:26,2457347.150,null
2015-11-20 17:23:00,2457347.224,null
2015-12-05 11:28:31,2457361.978,null
2016-02-14 16:14:39,2457433.177,null
2016-02-14 20:28:13,2457433.353,null
2016-02-14 22:15:09,2457433.427,null

