Gaia15aah
#Date,JD,averagemag.
2014-09-16 20:56:05,2456917.372,null
2014-09-16 22:42:54,2456917.446,null
2014-09-29 18:09:19,2456930.256,null
2014-09-29 19:56:10,2456930.331,null
2014-10-24 00:15:59,2456954.511,null
2014-10-24 02:02:29,2456954.585,null
2014-12-20 18:11:35,2457012.258,null
2014-12-20 19:58:21,2457012.332,null
2014-12-21 00:11:42,2457012.508,null
2014-12-21 01:58:20,2457012.582,null
2014-12-21 06:11:56,2457012.758,null
2014-12-21 07:58:54,2457012.833,null
2015-01-04 02:05:39,2457026.587,17.13
2015-01-04 06:19:18,2457026.763,17.13
2015-01-04 08:05:52,2457026.837,17.01
2015-01-04 12:19:32,2457027.014,17.08
2015-02-13 23:49:40,2457067.493,18.31
2015-02-14 01:41:43,2457067.571,null
2015-03-19 00:59:57,2457100.542,19.73
2015-04-08 11:14:44,2457120.969,null
2015-07-16 08:10:23,2457219.841,null
2015-08-03 08:14:14,2457237.843,null
2015-09-08 21:22:30,2457274.391,null
2015-10-15 19:16:13,2457311.303,null
2015-10-15 21:02:28,2457311.377,null
2015-11-04 09:14:42,2457330.885,null
2015-11-04 13:28:18,2457331.061,null
2015-11-04 15:14:38,2457331.135,null
2016-01-01 01:22:55,2457388.558,null
2016-01-01 03:09:30,2457388.632,null
2016-01-01 07:23:08,2457388.808,null
2016-01-01 09:09:40,2457388.882,null

