Gaia16aft
#Date,JD,averagemag.
2014-09-25 22:02:18,2456926.418,null
2014-11-04 10:39:17,2456965.944,19.93
2014-11-29 14:37:12,2456991.109,null
2014-12-30 10:02:17,2457021.918,null
2015-02-07 21:35:01,2457061.399,18.05
2015-02-08 01:48:41,2457061.575,18.06
2015-02-08 03:35:15,2457061.649,17.98
2015-03-03 08:03:52,2457084.836,null
2015-03-03 09:50:15,2457084.910,null
2015-03-03 14:03:44,2457085.086,null
2015-03-03 15:50:37,2457085.160,null
2015-03-03 15:50:37,2457085.160,null
2015-04-15 13:40:57,2457128.070,null
2015-04-15 15:27:57,2457128.144,null
2015-05-16 07:27:46,2457158.811,null
2015-05-16 09:14:19,2457158.885,null
2015-06-14 02:57:37,2457187.623,15.69
2015-10-08 16:58:31,2457304.207,16.52
2015-11-15 15:56:47,2457342.164,15.58
2015-11-15 17:43:21,2457342.238,15.53
2015-12-13 05:25:42,2457369.726,14.07
2016-01-11 09:26:45,2457398.894,null
2016-01-11 11:10:30,2457398.966,14.4
2016-02-22 16:44:28,2457441.198,14.08
2016-02-22 20:58:08,2457441.374,14.07
2016-03-17 09:05:29,2457464.879,13.85
2016-03-17 10:52:03,2457464.953,13.87

