Gaia15aec
#Date,JD,averagemag.
2014-09-11 22:57:12,2456912.456,null
2014-09-12 03:10:37,2456912.632,null
2014-12-19 00:33:48,2457010.523,null
2014-12-19 02:20:32,2457010.598,null
2015-01-13 18:29:32,2457036.271,null
2015-02-10 12:11:40,2457064.008,null
2015-02-10 13:58:30,2457064.082,null
2015-03-23 12:40:36,2457105.028,18.72
2015-03-23 16:54:16,2457105.204,18.68
2015-03-23 18:40:50,2457105.278,18.65
2015-03-30 22:59:33,2457112.458,18.9
2015-03-31 00:46:07,2457112.532,19.05
2015-05-21 05:00:32,2457163.709,null
2015-05-21 09:14:14,2457163.885,null
2015-05-21 11:00:49,2457163.959,null
2015-05-21 15:14:52,2457164.135,null
2015-05-21 17:01:24,2457164.209,null
2015-05-21 17:01:24,2457164.209,null
2015-05-21 21:14:58,2457164.385,null
2015-05-21 23:00:33,2457164.459,20.52
2015-05-22 03:15:08,2457164.636,null
2015-05-24 15:16:37,2457167.137,20.96
2015-05-24 21:17:30,2457167.387,null
2015-05-24 23:04:04,2457167.461,null
2015-05-25 03:17:45,2457167.637,null
2015-05-25 05:04:18,2457167.711,null
2015-05-25 09:18:00,2457167.888,null
2015-05-25 11:04:34,2457167.962,null
2015-07-09 15:53:47,2457213.162,null
2015-08-06 07:56:20,2457240.831,null
2015-08-06 09:42:36,2457240.905,null
2015-09-04 01:49:33,2457269.576,null
2015-09-04 03:36:18,2457269.650,null
2015-12-30 01:44:47,2457386.573,null
2015-12-30 03:31:17,2457386.647,null

