Gaia16ajg
#Date,JD,averagemag.
2014-11-27 16:56:10,2456989.206,null
2014-11-27 18:43:07,2456989.280,null
2015-04-22 11:20:25,2457134.973,null
2015-06-12 04:50:30,2457185.702,null
2015-06-12 06:36:44,2457185.776,null
2015-09-17 20:48:36,2457283.367,null
2015-09-18 01:02:42,2457283.544,null
2015-09-18 02:48:58,2457283.617,null
2015-09-29 19:10:26,2457295.299,null
2015-09-29 20:56:57,2457295.373,null
2015-11-05 08:18:18,2457331.846,null
2015-11-05 12:32:29,2457332.023,null
2016-03-13 18:53:56,2457461.287,null
2016-03-13 20:40:10,2457461.361,null
2016-03-14 00:54:08,2457461.538,null
2016-03-14 02:40:20,2457461.611,null
2016-03-27 02:52:26,2457474.620,18.75
2016-03-27 07:06:05,2457474.796,18.86

