Gaia16ajn
#Date,JD,averagemag.
2014-08-22 12:33:15,2456892.023,null
2014-08-22 18:33:26,2456892.273,null
2014-08-22 20:19:59,2456892.347,null
2014-08-23 00:34:02,2456892.524,null
2014-11-04 03:44:20,2456965.656,null
2014-11-04 05:30:44,2456965.730,null
2014-11-04 09:44:54,2456965.906,null
2015-01-13 08:55:03,2457035.872,null
2015-02-05 16:36:10,2457059.192,null
2015-03-17 13:42:08,2457099.071,null
2015-03-17 15:28:39,2457099.145,null
2015-03-31 15:34:59,2457113.149,null
2015-03-31 19:49:05,2457113.326,null
2015-05-13 06:28:44,2457155.770,null
2015-05-13 08:15:25,2457155.844,null
2015-06-02 02:15:48,2457175.594,null
2015-07-09 11:42:29,2457212.988,null
2015-07-09 13:29:00,2457213.062,null
2015-09-08 23:14:38,2457274.469,null
2015-09-09 01:01:10,2457274.542,null
2015-10-25 04:48:18,2457320.700,null
2015-10-25 06:35:08,2457320.774,null
2015-11-19 06:37:54,2457345.776,null
2015-11-19 10:51:15,2457345.952,null
2015-12-24 04:28:24,2457380.686,null
2016-01-26 15:54:59,2457414.163,null
2016-01-26 17:41:28,2457414.237,null
2016-02-16 15:53:18,2457435.162,null
2016-02-16 17:40:09,2457435.236,null
2016-03-28 14:39:06,2457476.110,18.34
2016-03-28 16:25:40,2457476.184,18.3

