03D1aw r 53023.23  3.2811E+01 1.2576E+01
03D1aw i 53026.27  4.6318E+01 1.9954E+01
03D1aw r 53026.34 -4.3030E+00 1.3800E+01
03D1aw r 53207.60  2.9609E+01 1.6086E+01
03D1aw i 53210.60  2.4603E+01 1.9836E+01
03D1ax g 52880.58 -2.9316E+00 7.2690E+00
03D1ax i 52881.50 -1.8387E+01 2.0363E+01
03D1ax r 52881.54  1.4860E+01 1.0588E+01
03D1ax z 52881.56 -5.4760E+00 6.6777E+01
03D1ax i 52886.60  4.8158E+01 2.4007E+01
03D1ax g 52900.50  1.7521E+02 1.6528E+01
03D1ax i 52900.53  4.3651E+02 2.0929E+01
03D1ax r 52900.56  4.1764E+02 1.8876E+01
03D1ax z 52900.59  4.4596E+02 9.5389E+01
03D1ax i 52904.53  7.0932E+02 1.7759E+01
03D1ax r 52904.57  6.7124E+02 1.6135E+01
03D1ax g 52904.60  3.4904E+02 9.4026E+00
03D1ax g 52908.53  4.3645E+02 9.9065E+00
03D1ax r 52908.56  9.4018E+02 1.3755E+01
03D1ax i 52908.60  1.0017E+03 2.0831E+01
03D1ax z 52909.61  1.2749E+03 8.6167E+01
03D1ax i 52912.49  1.1418E+03 2.0000E+01
03D1ax r 52914.58  1.0736E+03 2.2063E+01
03D1ax i 52915.62  1.1987E+03 2.7497E+01
03D1ax r 52916.46  1.1327E+03 1.2537E+01
03D1ax i 52929.44  9.1012E+02 3.0348E+01
03D1ax r 52929.52  6.5217E+02 5.0735E+01
03D1ax r 52930.37  6.0142E+02 1.9050E+01
03D1ax g 52930.39  1.2057E+02 8.7790E+00
03D1ax z 52930.41  8.8708E+02 8.1680E+01
03D1ax i 52933.47  7.8933E+02 1.5838E+01
03D1ax r 52933.50  4.6761E+02 2.6196E+01
03D1ax r 52934.50  4.5373E+02 1.2707E+01
03D1ax g 52934.53  8.4513E+01 6.4100E+00
03D1ax i 52937.48  6.7552E+02 1.6883E+01
03D1ax g 52937.55  5.7865E+01 1.3570E+01
03D1ax r 52937.57  2.9007E+02 2.0682E+01
03D1ax z 52938.51  5.7286E+02 9.9925E+01
03D1ax i 52942.47  4.8328E+02 2.3236E+01
03D1ax i 52944.35  4.6890E+02 2.1439E+01
03D1ax g 52944.39  9.3917E+00 1.4192E+01
03D1ax r 52944.43  1.5758E+02 1.5442E+01
03D1ax z 52944.46  4.8158E+02 6.9800E+01
03D1ax i 52990.26  7.7564E+01 2.2128E+01
03D1ax r 52990.34 -5.2311E+01 1.7500E+01
03D1ax i 52992.24  1.0699E+02 2.3057E+01
03D1ax r 52992.29  4.3971E+01 1.4343E+01
03D1ax g 52992.33  5.2073E+00 1.1025E+01
03D1ax i 52995.35  7.8621E+01 2.2292E+01
03D1ax r 52995.39  4.0843E+01 1.4896E+01
03D1ax i 52999.24  1.5267E+02 2.0325E+01
03D1ax r 52999.28  1.3656E+01 1.2860E+01
03D1ax g 52999.32  4.8775E+00 9.9524E+00
03D1ax z 52999.36 -9.3953E+01 1.2208E+02
03D1ax z 53000.24 -1.3433E+01 6.2844E+01
03D1ax i 53018.26  1.0478E+02 1.9273E+01
03D1ax r 53018.32  2.8392E-01 1.5931E+01
03D1ax i 53022.28  1.0654E+02 2.4319E+01
03D1ax r 53022.32 -8.1449E+01 3.1606E+01
03D1ax r 53023.23  1.7608E+01 1.1715E+01
03D1ax i 53026.27  8.8281E+01 1.9482E+01
03D1ax r 53026.34  4.6923E+00 1.3194E+01
03D1ax r 53207.60  1.5182E+01 1.5518E+01
03D1ax i 53210.60  3.8051E+01 1.9634E+01
03D1bk g 52880.58 -3.8573E+00 5.2572E+00
03D1bk i 52881.50 -1.6887E+01 1.6506E+01
03D1bk r 52881.54  1.4098E+01 9.8949E+00
03D1bk z 52881.56  1.1597E+01 6.9091E+01
03D1bk i 52886.60 -4.4558E+01 2.2463E+01
03D1bk g 52900.50  2.6236E+01 1.5117E+01
03D1bk i 52900.53  1.9026E+02 1.9614E+01
03D1bk r 52900.56  5.7640E+01 1.5392E+01
03D1bk z 52900.59  5.8823E+01 9.3832E+01
03D1bk i 52904.53  2.9279E+02 1.6725E+01
03D1bk r 52904.57  1.6849E+02 1.3187E+01
03D1bk g 52904.60  1.1701E+01 7.7239E+00
03D1bk g 52908.53  3.1585E+01 7.3433E+00
03D1bk r 52908.56  2.5060E+02 1.1580E+01
03D1bk i 52908.60  4.1324E+02 1.9611E+01
03D1bk z 52909.61  3.6108E+02 8.4647E+01
03D1bk i 52912.49  4.9312E+02 1.9064E+01
03D1bk r 52914.57  3.2519E+02 2.2114E+01
03D1bk i 52915.62  5.1040E+02 2.4950E+01
03D1bk r 52916.46  3.1347E+02 1.1720E+01
03D1bk i 52929.44  4.5418E+02 2.9631E+01
03D1bk r 52929.52  2.3064E+02 3.9689E+01
03D1bk r 52930.37  1.4058E+02 1.8219E+01
03D1bk g 52930.39  4.5904E-02 7.1325E+00
03D1bk z 52930.41  3.0270E+02 8.0061E+01
03D1bk i 52933.47  4.3091E+02 1.4346E+01
03D1bk r 52933.50  1.6215E+02 2.3296E+01
03D1bk r 52934.50  1.1966E+02 1.1656E+01
03D1bk g 52934.53  1.6108E+01 5.3241E+00
03D1bk i 52937.48  3.6701E+02 1.4830E+01
03D1bk g 52937.55  1.6908E+01 1.0281E+01
03D1bk r 52937.57  1.2868E+02 1.6982E+01
03D1bk z 52938.51  4.9056E+02 1.0944E+02
03D1bk i 52942.46  2.7289E+02 2.3544E+01
03D1bk i 52944.35  2.9239E+02 1.8757E+01
03D1bk g 52944.39 -3.9613E+00 1.1480E+01
03D1bk r 52944.43  5.6674E+01 1.3693E+01
03D1bk z 52944.46  2.8000E+02 7.2570E+01
03D1bk i 52961.38  6.0369E+01 2.4091E+01
03D1bk g 52961.45 -1.3021E+00 1.0586E+01
03D1bk r 52961.48  1.5102E+01 1.7334E+01
03D1bk z 52962.31  7.6966E+01 6.9275E+01
03D1bk i 52964.32  7.7781E+01 2.1822E+01
03D1bk g 52964.37  4.5484E-02 8.9051E+00
03D1bk r 52964.40  3.7472E+00 1.8789E+01
03D1bk z 52964.44  1.0025E+02 1.7856E+02
03D1bk r 52968.37  2.5392E+01 1.9815E+01
03D1bk i 52972.27 -7.1220E+00 3.4525E+01
03D1bk i 52990.26  3.9458E+01 2.2167E+01
03D1bk r 52990.34  4.6320E+01 1.6208E+01
03D1bk i 52992.24 -1.2454E+01 2.1158E+01
03D1bk r 52992.29  2.5659E+00 1.3212E+01
03D1bk g 52992.33  1.0713E+00 9.1938E+00
03D1bk i 52995.35  1.8288E+01 1.9465E+01
03D1bk r 52995.39  5.8712E-01 1.2574E+01
03D1bk i 52999.24  3.0464E+01 1.9881E+01
03D1bk r 52999.28  2.8979E+00 1.1162E+01
03D1bk g 52999.32  3.8397E+00 7.7305E+00
03D1bk z 52999.36  8.4501E+01 1.3167E+02
03D1bk z 53000.24 -4.3030E+00 5.9758E+01
03D1bk i 53018.26  1.0585E+01 1.7200E+01
03D1bk r 53018.32  3.2936E+00 1.4852E+01
03D1bk i 53022.28  1.6675E+01 2.3491E+01
03D1bk r 53022.32 -3.3970E+01 3.9195E+01
03D1bk r 53023.23 -2.2090E-01 1.0098E+01
03D1bk i 53026.27  3.8332E+01 1.8941E+01
03D1bk r 53026.34  1.8724E+01 1.2127E+01
03D1bk r 53207.60 -1.9450E+01 1.2968E+01
03D1bk i 53210.60  1.1640E+01 1.7846E+01
03D1bk i 53227.58  8.7829E+00 1.8262E+01
03D1bk r 53227.61  2.9050E+00 1.4948E+01
03D1bk z 53228.60 -4.1915E+01 4.0834E+01
03D1bk g 53229.59  3.3096E+00 4.8968E+00
03D1bk i 53231.56 -6.8739E+00 2.3969E+01
03D1bk r 53231.58  9.5978E-01 1.0288E+01
03D1bk g 53231.60 -2.9430E+00 6.0935E+00
03D1bk i 53234.60  1.1038E+01 1.2072E+01
03D1bk r 53236.57 -1.4019E+01 1.4211E+01
03D1bk g 53236.59  4.6315E+00 6.4874E+00
03D1bk i 53239.53  1.3570E+01 2.0407E+01
03D1bk r 53239.57 -4.0217E+00 1.4121E+01
03D1bk z 53239.60  4.4586E+01 7.3936E+01
03D1bk z 53240.56  1.2670E+02 8.6547E+01
03D1bk i 53253.53  8.9364E+00 1.4539E+01
03D1bk r 53253.58 -1.2393E+01 1.6062E+01
03D1bk z 53253.61 -2.4976E+01 6.9775E+01
03D1bk z 53256.50 -4.0981E+01 7.8293E+01
03D1bk i 53257.51 -5.1863E+00 1.7229E+01
03D1bk r 53257.55  9.5693E+00 1.0752E+01
03D1bk g 53257.57 -1.5470E+01 6.2675E+00
03D1bk i 53261.48  7.6863E+00 1.8524E+01
03D1bk r 53261.50  7.3505E+00 1.1658E+01
03D1bk g 53261.52  1.6745E+00 5.1388E+00
03D1bk r 53265.59 -5.3727E+00 2.3706E+01
03D1bk i 53266.52  2.3790E+01 2.2477E+01
03D1bk r 53266.55 -2.4043E+01 1.2193E+01
03D1bk g 53266.57 -1.7718E+01 1.5466E+01
03D1bk g 53267.53 -5.7832E+00 6.4590E+00
03D1bk i 53270.53 -4.7142E+00 1.4828E+01
03D1bk r 53270.56  9.7422E+00 1.2267E+01
03D1bk z 53270.60  7.2788E+00 5.1225E+01
03D1bk i 53282.46 -2.9759E+01 1.7980E+01
03D1bk r 53282.50 -2.4681E+01 1.8913E+01
03D1bk z 53282.54 -4.7835E+01 5.9772E+01
03D1bk z 53286.54 -8.3409E+01 5.8351E+01
03D1bk i 53287.43 -2.7487E+01 1.8281E+01
03D1bk r 53287.46  2.3094E+00 1.1983E+01
03D1bk g 53287.48 -1.4394E+00 5.3227E+00
03D1bk i 53293.39 -3.1558E+01 2.1874E+01
03D1bk r 53293.43 -7.7342E+00 1.6209E+01
03D1bk g 53293.55 -6.6833E+00 6.2483E+00
03D1bm g 52880.58 -2.6589E+00 6.8907E+00
03D1bm i 52881.50  4.2085E+01 1.8596E+01
03D1bm r 52881.54  2.9650E+00 1.1416E+01
03D1bm z 52881.56  1.6534E+02 7.7961E+01
03D1bm i 52886.60  4.2751E+01 2.2238E+01
03D1bm g 52900.50  7.6160E-01 1.5279E+01
03D1bm i 52900.53  1.0352E+02 2.3801E+01
03D1bm r 52900.56  1.0364E+02 1.8947E+01
03D1bm z 52900.59  3.7036E+02 9.9393E+01
03D1bm i 52904.53  3.0632E+02 1.9062E+01
03D1bm r 52904.57  1.9726E+02 1.5951E+01
03D1bm g 52904.60  3.2629E+01 9.4999E+00
03D1bm g 52908.53  4.0796E+01 8.6216E+00
03D1bm r 52908.56  2.2182E+02 1.3944E+01
03D1bm i 52908.60  3.5838E+02 2.1269E+01
03D1bm z 52909.61  5.9325E+02 8.9131E+01
03D1bm i 52912.49  4.5114E+02 1.9114E+01
03D1bm r 52914.57  2.2048E+02 2.2947E+01
03D1bm i 52915.62  4.7913E+02 2.9512E+01
03D1bm r 52916.46  2.6070E+02 1.3377E+01
03D1bm i 52929.44  3.8637E+02 3.0524E+01
03D1bm r 52929.52  2.3124E+02 5.4990E+01
03D1bm r 52930.37  1.8452E+02 1.9424E+01
03D1bm g 52930.39  1.4796E+01 8.1280E+00
03D1bm z 52930.41  3.8644E+02 8.7087E+01
03D1bm i 52933.47  3.3587E+02 1.5625E+01
03D1bm r 52933.50  2.0138E+02 2.6151E+01
03D1bm r 52934.50  1.5365E+02 1.3223E+01
03D1bm g 52934.53 -4.1172E+00 7.0817E+00
03D1bm i 52937.49  2.4478E+02 1.8325E+01
03D1bm g 52937.55  8.2717E+00 1.3214E+01
03D1bm r 52937.57  9.1748E+01 2.2565E+01
03D1bm z 52938.51  5.4038E+02 1.1144E+02
03D1bm i 52942.46  2.1672E+02 2.3721E+01
03D1bm i 52944.35  2.1636E+02 1.9904E+01
03D1bm g 52944.39  2.0726E+00 1.3269E+01
03D1bm r 52944.43  6.6705E+01 1.7259E+01
03D1bm z 52944.45  4.2164E+02 8.5737E+01
03D1bm i 52961.36 -2.0860E+02 4.4923E+02
03D1bm z 52962.31  3.8596E+02 8.3589E+01
03D1bm i 52964.32  9.6389E+01 4.1257E+01
03D1bm g 52964.37 -2.4206E+01 1.6000E+01
03D1bm r 52964.39  1.0336E+02 3.1371E+01
03D1bm z 52964.44  4.1579E+02 2.4279E+02
03D1bm r 52968.38  1.2391E+01 4.3591E+01
03D1bm i 52972.27  9.5550E+01 4.9057E+01
03D1bm i 52990.26  6.5948E+01 2.1102E+01
03D1bm r 52990.34  4.1573E+01 1.8379E+01
03D1bm i 52992.24  4.5528E+01 2.4067E+01
03D1bm r 52992.29  5.4351E+01 1.5241E+01
03D1bm g 52992.33  6.1067E+00 1.1030E+01
03D1bm i 52995.35  6.4617E+01 2.2520E+01
03D1bm r 52995.39  2.4301E+01 1.4667E+01
03D1bm i 52999.24  4.6275E+01 2.2315E+01
03D1bm r 52999.28  2.0734E+01 1.2792E+01
03D1bm g 52999.32 -1.1141E+00 9.3632E+00
03D1bm z 52999.36 -5.5633E+01 1.3695E+02
03D1bm z 53000.24  2.4119E+02 7.2438E+01
03D1bm i 53018.26  7.4896E+01 1.9435E+01
03D1bm r 53018.32  2.5625E+01 1.7146E+01
03D1bm i 53022.28  2.3774E+01 2.5338E+01
03D1bm r 53022.32  3.5189E+01 3.5466E+01
03D1bm r 53023.23  1.7573E+00 1.1975E+01
03D1bm i 53026.27  3.5486E+01 2.2636E+01
03D1bm r 53026.34  2.2080E+01 1.3837E+01
03D1bm r 53207.60  3.1950E+01 1.6838E+01
03D1bm i 53210.60  4.6694E+01 1.9647E+01
03D1bp g 52880.58 -5.6903E+00 6.5031E+00
03D1bp i 52881.50 -3.0256E+00 1.9765E+01
03D1bp r 52881.54  1.9494E+01 1.1903E+01
03D1bp z 52881.56 -1.8357E+02 6.7759E+01
03D1bp i 52886.60 -3.7494E+01 2.1371E+01
03D1bp g 52900.50  9.3988E+00 1.9167E+01
03D1bp i 52900.53  3.1556E+01 2.4024E+01
03D1bp r 52900.56  6.9926E+01 2.0913E+01
03D1bp z 52900.59  1.4924E+02 9.8891E+01
03D1bp i 52904.53  3.6114E+02 2.0298E+01
03D1bp r 52904.57  3.0938E+02 1.5340E+01
03D1bp g 52904.60  1.8532E+02 9.2242E+00
03D1bp g 52908.53  4.5234E+02 1.2267E+01
03D1bp r 52908.56  7.4268E+02 1.4501E+01
03D1bp i 52908.60  8.2610E+02 2.3817E+01
03D1bp z 52909.61  8.7461E+02 8.0867E+01
03D1bp i 52912.49  1.4670E+03 2.4654E+01
03D1bp r 52914.57  1.3570E+03 3.0327E+01
03D1bp i 52915.62  1.7214E+03 2.9344E+01
03D1bp r 52916.46  1.5136E+03 1.4206E+01
03D1bp i 52929.44  1.6371E+03 3.6165E+01
03D1bp r 52929.52  1.2817E+03 5.3668E+01
03D1bp r 52930.37  1.2167E+03 2.1514E+01
03D1bp g 52930.39  4.5484E+02 8.9848E+00
03D1bp z 52930.41  1.4733E+03 8.7257E+01
03D1bp i 52933.47  1.4633E+03 1.6317E+01
03D1bp r 52933.50  9.4432E+02 2.9689E+01
03D1bp r 52934.50  9.2870E+02 1.3903E+01
03D1bp g 52934.53  3.2742E+02 6.2363E+00
03D1bp i 52937.49  1.2432E+03 1.9563E+01
03D1bp g 52937.55  2.3219E+02 1.1869E+01
03D1bp r 52937.57  7.0534E+02 2.0006E+01
03D1bp z 52938.51  7.3692E+02 1.1162E+02
03D1bp i 52942.47  9.2613E+02 2.9204E+01
03D1bp i 52944.35  9.9883E+02 2.1823E+01
03D1bp g 52944.39  1.0057E+02 1.4412E+01
03D1bp r 52944.43  4.2866E+02 1.6614E+01
03D1bp z 52944.46  9.5340E+02 6.4871E+01
03D1bp i 52961.38  4.3052E+02 2.6809E+01
03D1bp g 52961.45  4.2184E+01 1.1748E+01
03D1bp r 52961.48  1.7751E+02 2.3767E+01
03D1bp z 52962.32  2.3619E+02 7.7806E+01
03D1bp i 52964.32  3.7622E+02 2.9209E+01
03D1bp g 52964.37  3.0481E+01 1.2427E+01
03D1bp r 52964.40  1.3319E+02 2.7776E+01
03D1bp z 52964.43  1.2502E+03 2.4130E+02
03D1bp r 52968.38  9.5864E+01 2.5202E+01
03D1bp i 52972.27  2.9694E+02 4.7814E+01
03D1bp i 52990.26  2.7840E+02 2.9232E+01
03D1bp r 52990.34  3.2646E+00 2.4068E+01
03D1bp i 52992.24  1.9265E+02 2.5926E+01
03D1bp r 52992.29  1.1500E+02 1.7080E+01
03D1bp g 52992.33  2.0285E+01 1.4074E+01
03D1bp i 52995.35  1.4027E+02 2.4315E+01
03D1bp r 52995.39  1.0228E+02 1.6084E+01
03D1bp i 52999.24  1.5437E+02 2.5273E+01
03D1bp r 52999.28  7.8075E+01 1.3860E+01
03D1bp g 52999.32  3.6625E+01 9.9176E+00
03D1bp z 52999.36  4.1328E+02 1.1352E+02
03D1bp z 53000.24  2.1966E+02 5.8006E+01
03D1bp i 53018.26  1.1130E+02 2.5407E+01
03D1bp r 53018.32  6.6233E+01 1.9907E+01
03D1bp i 53022.28  7.8140E+01 2.7414E+01
03D1bp r 53022.32  1.6231E+02 4.6387E+01
03D1bp r 53023.23  6.8332E+01 1.4796E+01
03D1bp i 53026.27  8.2174E+01 2.4061E+01
