 1 15.710 0.003 14.617 0.005 13.961 0.002 13.383 0.002 
 2 18.872 0.006 18.171 0.008 17.741 0.006 17.332 0.013 
 3 18.221 0.013 17.285 0.003 16.730 0.010 16.228 0.011 
 4 19.146 0.011 17.816 0.007 17.021 0.014 16.308 0.018 
 5 20.315 0.019 19.443 0.013 18.905 0.013 18.373 0.022 
 6 20.519 0.024 19.473 0.012 18.855 0.023 18.289 0.029 
 7 19.118 0.008 18.002 0.006 17.304 0.018 16.688 0.007 
 8 20.438 0.017 19.313 0.013 18.597 0.008 17.941 0.018 
 9 18.882 0.013 18.238 0.010 17.852 0.011 17.458 0.009 
10 20.032 0.015 18.403 0.007 17.248 0.009 15.798 0.007 
11 15.302 0.005 14.519 0.006 14.073 0.004 13.673 0.004 
12 19.587 0.014 18.597 0.012 18.006 0.008 17.498 0.016 
13 19.603 0.011 18.927 0.011 18.513 0.008 18.076 0.013 
