 1 17.370 0.006 16.590 0.005 16.154 0.007 15.762 0.008 
 2 19.020 0.011 17.589 0.010 16.719 0.005 15.882 0.007 
 3 18.724 0.007 17.785 0.009 17.284 0.006 16.839 0.010 
 4 18.147 0.006 17.258 0.006 16.750 0.004 16.276 0.005 
 5 16.329 0.003 15.618 0.002 15.222 0.002 14.861 0.005 
 6 18.138 0.008 17.523 0.006 17.146 0.005 16.778 0.006 
 7 18.774 0.017 18.438 0.012 18.229 0.010 18.005 0.015 
 8 15.793 0.004 15.190 0.003 14.820 0.003 14.467 0.004 
 9 16.661 0.003 16.001 0.003 15.573 0.006 15.141 0.009 
10 16.163 0.006 15.212 0.002 14.686 0.004 14.210 0.003 
11 18.104 0.005 17.090 0.004 16.510 0.005 15.989 0.005 
12 19.021 0.009 17.810 0.007 17.086 0.010 16.441 0.006 
13 18.652 0.009 18.146 0.007 17.796 0.009 17.447 0.011 
14 17.941 0.008 17.398 0.006 17.055 0.007 16.699 0.010 
15 18.233 0.007 17.624 0.006 17.238 0.008 16.873 0.007 
16 20.725 0.053 18.981 0.011 17.722 0.007 16.169 0.006 
17 17.963 0.004 17.227 0.008 16.762 0.004 16.307 0.009 
18 18.030 0.005 16.683 0.003 15.882 0.006 15.172 0.003 
19 18.978 0.017 17.778 0.007 17.049 0.005 16.418 0.013 
20 19.260 0.010 18.254 0.014 17.674 0.011 17.161 0.008 
21 17.066 0.005 16.402 0.007 15.981 0.007 15.563 0.005 
22 18.031 0.012 16.987 0.008 16.379 0.005 15.827 0.006 
