 1 15.813 0.004 15.181 0.004 14.798 0.003 14.425 0.003 
 2 15.899 0.003 15.201 0.003 14.801 0.004 14.428 0.002 
 3 15.373 0.002 14.547 0.003 14.051 0.005 13.582 0.003 
 4 18.352 0.005 17.805 0.007 17.432 0.003 17.021 0.006 
 5 19.509 0.013 19.158 0.011 18.951 0.011 18.674 0.020 
 6 19.094 0.012 18.593 0.007 18.250 0.007 17.899 0.009 
 7 19.596 0.017 18.765 0.010 18.313 0.007 17.887 0.011 
 8 18.705 0.007 17.954 0.005 17.501 0.004 17.081 0.008 
 9 17.562 0.009 16.913 0.003 16.521 0.005 16.137 0.005 
10 18.550 0.006 16.864 0.006 15.536 0.004 13.849 0.004 
11 17.846 0.009 17.145 0.007 16.717 0.004 16.288 0.003 
12 17.152 0.009 16.590 0.006 16.237 0.003 15.884 0.004 
13 16.340 0.003 15.441 0.006 14.945 0.006 14.505 0.006 
14 16.521 0.007 15.822 0.006 15.426 0.005 15.049 0.005 
15 14.602 0.004 13.725 0.006 13.235 0.006 12.770 0.003 
16 17.114 0.004 16.543 0.006 16.189 0.005 15.819 0.003 
17 19.473 0.022 17.909 0.005 16.786 0.004 15.422 0.008 
