 1 16.951 0.004 16.134 0.004 15.676 0.005 15.271 0.004 
 2 16.214 0.006 15.516 0.003 15.094 0.004 14.691 0.004 
 3 17.424 0.004 16.773 0.004 16.396 0.004 16.027 0.004 
 4 18.453 0.011 17.704 0.005 17.276 0.008 16.875 0.008 
 5 18.477 0.009 17.844 0.007 17.470 0.004 17.096 0.009 
 6 18.453 0.005 17.950 0.007 17.613 0.006 17.304 0.007 
 7 18.447 0.006 17.900 0.007 17.529 0.005 17.160 0.011 
 8 18.138 0.005 17.451 0.004 17.055 0.004 16.681 0.006 
 9 19.604 0.023 18.262 0.012 17.406 0.007 16.659 0.007 
10 19.270 0.009 17.840 0.005 16.891 0.006 15.859 0.005 
11 17.029 0.004 16.446 0.006 16.101 0.004 15.747 0.008 
12 16.541 0.004 16.020 0.003 15.689 0.005 15.334 0.006 
13 18.321 0.050 17.294 0.017 16.676 0.005 16.133 0.011 
14 18.624 0.024 17.549 0.006 16.880 0.004 16.305 0.007 
15 18.629 0.017 17.135 0.006 16.125 0.003 14.988 0.004 
16 21.062 0.043 19.312 0.012 17.980 0.013 16.279 0.006 
17 19.936 0.014 19.288 0.035 18.904 0.013 18.513 0.032 
18 19.727 0.031 18.432 0.010 17.581 0.007 16.882 0.011 
