 1 16.655 0.008 15.923 0.005 15.515 0.003 15.131 0.004 
 2 15.349 0.007 14.713 0.002 14.341 0.002 13.986 0.002 
 3 18.096 0.013 17.224 0.004 16.715 0.007 16.262 0.011 
 5 18.554 0.030 17.428 0.020 16.777 0.004 16.249 0.023 
10 19.551 0.026 18.221 0.011 17.329 0.005 16.458 0.020 
11 17.738 0.013 17.263 0.006 16.973 0.008 16.635 0.009 
12 14.784 0.007 14.285 0.003 13.957 0.003 13.625 0.002 
13 19.448 0.029 18.016 0.012 17.087 0.005 16.093 0.014 
15 18.896 0.016 17.557 0.007 16.758 0.019 16.082 0.007 
