 1 16.768 0.010 16.110 0.004 15.723 0.007 15.358 0.006 
 3 17.493 0.005 16.715 0.010 16.259 0.008 15.848 0.005 
 4 16.795 0.005 16.414 0.012 16.142 0.011 15.853 0.006 
 5 17.308 0.007 16.636 0.018 16.218 0.004 15.835 0.009 
 6 15.463 0.002 14.863 0.005 14.499 0.002 14.150 0.003 
 7 14.775 0.002 14.310 0.002 14.014 0.005 13.716 0.008 
 8 18.076 0.015 17.487 0.028 17.116 0.019 16.744 0.012 
 9 16.267 0.006 15.694 0.011 15.350 0.023 15.004 0.008 
10 18.349 0.047 17.138 0.009 16.374 0.008 15.723 0.013 
11 18.248 0.007 17.266 0.006 16.686 0.024 16.184 0.008 
12 18.364 0.009 17.472 0.007 16.974 0.011 16.526 0.008 
13 20.470 0.044 18.915 0.035 17.860 0.011 16.581 0.011 
