 1 16.524 0.003 15.762 0.002 15.346 0.002 14.978 0.005 
 2 16.928 0.004 16.281 0.004 15.898 0.004 15.537 0.003 
 3 16.760 0.003 16.095 0.003 15.707 0.004 15.339 0.004 
 4 17.180 0.003 16.591 0.003 16.232 0.003 15.869 0.004 
 5 19.335 0.012 18.698 0.009 18.302 0.011 17.916 0.017 
 6 17.109 0.003 16.131 0.002 15.578 0.002 15.116 0.005 
 7 17.541 0.010 16.925 0.004 16.550 0.003 16.196 0.009 
 8 17.072 0.005 16.217 0.003 15.713 0.003 15.230 0.004 
 9 16.676 0.002 16.089 0.003 15.736 0.002 15.385 0.004 
10 16.625 0.008 16.049 0.003 15.681 0.003 15.306 0.007 
11 18.000 0.009 16.729 0.004 15.923 0.003 15.136 0.007 
12 16.813 0.011 16.331 0.008 16.037 0.003 15.741 0.007 
13 17.910 0.005 17.218 0.004 16.838 0.004 16.472 0.010 
14 17.377 0.004 16.703 0.004 16.309 0.003 15.944 0.006 
15 19.624 0.021 18.697 0.018 18.150 0.011 17.661 0.015 
16 18.458 0.009 17.907 0.010 17.548 0.012 17.208 0.013 
17 15.749 0.003 15.241 0.003 14.905 0.003 14.567 0.002 
18 18.236 0.007 17.546 0.006 17.140 0.006 16.758 0.013 
19 15.980 0.003 15.461 0.006 15.138 0.004 14.821 0.004 
20 18.892 0.015 18.262 0.009 17.874 0.007 17.501 0.009 
