 1 18.384 0.007 17.907 0.010 17.607 0.007 17.275 0.019 
 2 19.508 0.028 18.407 0.012 17.747 0.009 17.152 0.022 
 3 18.940 0.013 18.442 0.009 18.094 0.009 17.771 0.014 
 4 16.821 0.002 15.770 0.009 15.156 0.004 14.637 0.009 
 5 16.933 0.002 16.358 0.004 16.005 0.003 15.668 0.006 
 6 18.087 0.024 16.934 0.005 16.210 0.003 15.588 0.005 
 7 17.994 0.008 17.087 0.010 16.519 0.004 16.019 0.007 
 8 17.505 0.003 16.653 0.004 16.156 0.003 15.680 0.012 
 9 18.272 0.007 17.515 0.006 17.078 0.008 16.672 0.008 
10 15.545 0.010 14.709 0.006 14.232 0.002 13.779 0.015 
11 18.982 0.021 17.978 0.008 17.376 0.007 16.814 0.009 
12 16.866 0.002 16.248 0.003 15.873 0.003 15.491 0.008 
13 19.151 0.015 18.138 0.013 17.559 0.008 16.998 0.025 
14 17.958 0.008 17.290 0.006 16.913 0.005 16.549 0.007 
15 20.060 0.021 18.614 0.010 17.523 0.013 16.126 0.005 
16 19.494 0.020 18.559 0.010 18.045 0.010 17.514 0.010 
17 16.194 0.003 15.242 0.003 14.683 0.002 14.185 0.003 
