 1 16.927 0.011 16.197 0.005 15.763 0.002 15.361 0.006 
 2 16.870 0.010 16.277 0.006 15.909 0.003 15.553 0.008 
 3 16.848 0.012 16.299 0.006 15.953 0.005 15.627 0.005 
 4 18.683 0.015 17.652 0.010 16.992 0.008 16.423 0.006 
 5 18.741 0.011 18.104 0.007 17.710 0.007 17.307 0.009 
 6 18.451 0.010 17.719 0.010 17.301 0.006 16.891 0.007 
 7 20.880 0.036 19.348 0.012 18.205 0.018 16.759 0.007 
 8 17.666 0.012 17.124 0.003 16.797 0.005 16.491 0.012 
 9 17.612 0.020 17.036 0.014 16.663 0.003 16.290 0.008 
10 19.244 0.018 18.470 0.007 17.983 0.006 17.513 0.010 
11 17.716 0.013 16.945 0.009 16.498 0.011 16.056 0.007 
12 16.740 0.007 16.203 0.002 15.860 0.008 15.515 0.006 
13 18.862 0.019 17.653 0.006 16.868 0.009 16.184 0.005 
14 17.838 0.017 17.203 0.015 16.844 0.005 16.477 0.038 
