 1 18.740 0.018 18.271 0.012 17.955 0.015 17.621 0.014 
 2 16.687 0.007 15.860 0.007 15.382 0.004 14.937 0.003 
 3 15.168 0.001 14.253 0.006 13.723 0.006 13.262 0.004 
 4 16.074 0.009 15.504 0.003 15.158 0.008 14.823 0.005 
 5 16.340 0.002 15.301 0.004 14.679 0.004 14.154 0.005 
 6 15.184 0.005 14.135 0.005 13.538 0.003 13.030 0.002 
 7 19.122 0.023 18.021 0.008 17.353 0.006 16.803 0.009 
 8 19.176 0.021 18.670 0.007 18.337 0.009 17.991 0.018 
 9 20.411 0.028 18.989 0.012 18.129 0.009 17.300 0.007 
10 16.545 0.007 15.774 0.006 15.335 0.003 14.918 0.007 
11 17.138 0.006 16.282 0.005 15.809 0.009 15.382 0.004 
12 15.933 0.006 15.222 0.006 14.815 0.007 14.451 0.005 
13 18.468 0.010 17.658 0.006 17.193 0.007 16.763 0.012 
14 18.474 0.005 17.966 0.005 17.625 0.006 17.301 0.008 
15 15.810 0.009 14.930 0.008 14.444 0.005 13.987 0.003 
16 17.859 0.004 16.774 0.006 16.137 0.005 15.614 0.006 
17 18.666 0.014 18.251 0.008 17.972 0.007 17.659 0.016 
18 18.054 0.014 17.224 0.005 16.709 0.006 16.216 0.006 
19 18.479 0.007 17.052 0.004 16.146 0.004 15.227 0.004 
