 1 16.858 0.003 16.067 0.008 15.614 0.004 15.181 0.003 
 2 17.497 0.003 16.666 0.008 16.187 0.003 15.760 0.004 
 3 17.105 0.003 16.346 0.006 15.921 0.004 15.520 0.005 
 4 18.643 0.007 18.206 0.007 17.896 0.006 17.576 0.008 
 5 15.882 0.003 15.192 0.002 14.795 0.004 14.431 0.003 
 6 19.646 0.013 19.051 0.013 18.660 0.013 18.294 0.014 
 7 16.321 0.003 15.440 0.002 14.934 0.003 14.453 0.004 
 8 18.528 0.007 17.595 0.009 17.052 0.005 16.581 0.007 
 9 15.739 0.002 15.086 0.003 14.701 0.004 14.345 0.006 
10 18.132 0.003 17.521 0.005 17.150 0.006 16.777 0.007 
11 17.379 0.005 16.779 0.007 16.405 0.005 16.035 0.008 
12 17.217 0.004 16.713 0.005 16.364 0.006 16.000 0.004 
13 19.152 0.007 18.098 0.009 17.503 0.005 16.991 0.006 
14 15.481 0.003 14.884 0.003 14.514 0.006 14.163 0.004 
15 18.576 0.005 17.798 0.007 17.357 0.006 16.920 0.009 
16 16.667 0.004 15.989 0.003 15.593 0.004 15.208 0.004 
17 17.776 0.005 17.066 0.006 16.663 0.004 16.272 0.007 
18 18.390 0.012 17.469 0.006 16.909 0.004 16.367 0.009 
19 17.270 0.003 16.581 0.006 16.180 0.004 15.794 0.007 
20 19.733 0.015 18.730 0.013 18.093 0.016 17.577 0.013 
