 1 16.546 0.008 15.754 0.009 15.308 0.006 14.904 0.006 
 2 16.541 0.008 16.005 0.006 15.668 0.006 15.341 0.004 
 3 17.233 0.007 15.769 0.014 14.810 0.004 13.797 0.003 
 4 18.090 0.017 16.392 0.015 15.028 0.007 13.297 0.004 
 5 18.279 0.009 17.713 0.013 17.381 0.010 17.045 0.013 
 6 19.058 0.009 17.718 0.007 16.881 0.006 16.116 0.018 
 7 16.315 0.002 15.694 0.005 15.314 0.007 14.942 0.004 
 8 16.750 0.007 16.208 0.005 15.860 0.007 15.509 0.011 
 9 17.728 0.025 17.115 0.017 16.756 0.004 16.404 0.007 
10 16.666 0.006 16.412 0.003 16.258 0.007 16.127 0.006 
11 17.980 0.009 17.561 0.005 17.272 0.005 16.959 0.018 
12 19.629 0.015 18.176 0.008 17.271 0.006 16.299 0.012 
13 20.738 0.062 19.427 0.016 18.587 0.017 17.788 0.014 
14 18.433 0.008 18.015 0.015 17.724 0.007 17.404 0.013 
