 1 18.164 0.022 16.998 0.010 16.293 0.007 15.693 0.005 
 2 17.693 0.009 17.219 0.008 16.930 0.005 16.620 0.011 
 3 20.029 0.113 18.761 0.014 17.858 0.011 16.890 0.009 
 4 20.096 0.036 18.501 0.037 17.381 0.008 15.920 0.006 
 5 18.935 0.011 18.137 0.015 17.655 0.008 17.228 0.018 
 6 17.690 0.011 16.546 0.004 15.846 0.006 15.235 0.004 
 7 18.040 0.017 17.332 0.013 16.913 0.006 16.502 0.015 
 8 17.559 0.014 17.120 0.010 16.830 0.005 16.503 0.010 
 9 15.479 0.004 14.813 0.004 14.435 0.004 14.069 0.004 
10 18.127 0.018 17.391 0.019 16.972 0.006 16.587 0.008 
11 16.859 0.012 16.140 0.006 15.736 0.004 15.365 0.015 
12 14.576 0.003 14.033 0.003 13.716 0.004 13.406 0.003 
13 16.753 0.005 16.257 0.017 15.934 0.005 15.576 0.006 
