 1 16.395 0.003 15.763 0.003 15.382 0.002 15.008 0.005 
 2 16.458 0.009 15.697 0.002 15.271 0.002 14.885 0.008 
 3 17.485 0.005 17.048 0.004 16.772 0.004 16.485 0.004 
 4 18.271 0.006 17.665 0.007 17.307 0.005 16.924 0.009 
 5 18.307 0.005 17.663 0.007 17.292 0.005 16.911 0.006 
 6 18.580 0.009 17.896 0.008 17.502 0.005 17.110 0.007 
 7 18.834 0.008 17.495 0.004 16.697 0.004 15.984 0.005 
 8 17.582 0.008 16.730 0.004 16.240 0.006 15.772 0.005 
 9 18.047 0.012 16.690 0.004 15.849 0.007 15.107 0.005 
10 16.084 0.002 15.357 0.004 14.957 0.002 14.589 0.006 
11 20.055 0.041 18.711 0.010 17.872 0.012 17.073 0.009 
12 17.567 0.005 17.005 0.013 16.663 0.004 16.309 0.008 
13 17.268 0.005 16.529 0.004 16.080 0.004 15.629 0.005 
14 16.855 0.003 16.254 0.004 15.846 0.003 15.406 0.011 
15 16.606 0.004 15.951 0.003 15.572 0.004 15.205 0.005 
16 18.170 0.007 17.509 0.006 17.139 0.005 16.746 0.011 
17 18.596 0.006 18.038 0.007 17.672 0.006 17.287 0.016 
18 18.566 0.006 17.784 0.007 17.322 0.005 16.905 0.016 
20 19.280 0.010 18.557 0.017 18.105 0.009 17.675 0.014 
